TRDMNT,spi_g10,Count,spi,Ew_ret,Vw_ret
200006,1,507.0,-2.4395287826801586,0.10853828121865922,-0.03813581831830111
200006,2,506.0,-0.4390944987912288,0.07161331003931361,-0.010870020866348909
200006,3,536.0,0.05725069962389464,0.03388323606322078,0.010356297521511163
200006,4,485.0,0.18253112841036656,0.052577050586747574,-0.03347024071521224
200006,5,505.0,0.2430232108427518,0.0034436005421240156,-0.04776067556531888
200006,6,498.0,0.27980811110696224,0.021046635032678854,-0.027841159573922473
200006,7,682.0,0.356645326110396,0.11952857102392214,0.04500079176367353
200006,8,334.0,0.39070726904868114,0.13270231744505215,0.03895190420252194
200006,9,528.0,0.4474566592718418,0.08715481949678054,0.004497853419787378
200006,10,481.0,0.9724580452345699,0.07279663213331893,0.027287634206112812
200006,high_low,,,-0.03574164908534029,0.06542345252441392
200007,1,530.0,-2.249933158642217,-0.029802876348950593,-0.011221694265564545
200007,2,529.0,-0.348626925438831,-0.011843807973016575,-0.004817677492108702
200007,3,766.0,0.026146305670244015,0.0038983305333636343,0.05026343169792128
200007,4,292.0,0.09244334682620739,-0.0009558373552619732,-0.0427166715750108
200007,5,529.0,0.1720681286124406,0.022341666282342597,0.05237034267554723
200007,6,530.0,0.25133642591881855,-0.0283179931991707,-0.006835896464073972
200007,7,642.0,0.30468864422499187,-0.020310380455338978,-0.0252074841034737
200007,8,426.0,0.34756726230032664,-0.02002607337833215,-0.04590393444964804
200007,9,518.0,0.3970752572871084,-0.04498865923982822,-0.03492577148988962
200007,10,530.0,1.0495765996996156,-0.01969188001111272,-0.016295843351309774
200007,high_low,,,0.010110996337837873,-0.005074149085745229
200008,1,529.0,-2.240157276133715,0.05817745812376322,0.053845446852660545
200008,2,529.0,-0.35250923557315567,0.08025408837445139,0.0952299864332965
200008,3,701.0,0.023458707448943458,0.051550616192345876,0.05965613366320591
200008,4,356.0,0.07980811382937052,0.0715693231093896,0.05181140495896342
200008,5,543.0,0.17373636394042644,0.051949579631297066,0.10067623333908608
200008,6,532.0,0.24654269103623527,0.08696777955980775,0.08492580391362937
200008,7,601.0,0.29984094272720524,0.07633050319195109,0.05714011156673385
200008,8,466.0,0.34116864467639196,0.0806912171138419,0.12051012484730604
200008,9,507.0,0.3933823481997259,0.055587149251676723,0.08740583883175279
200008,10,524.0,1.0735323272166613,0.058144296997490144,0.07201415233476038
200008,high_low,,,-3.31611262730791e-05,0.01816870548209984
200009,1,525.0,-2.2236278936144536,-0.05813906322079486,-0.05130551690345813
200009,2,524.0,-0.3482051727770187,-0.03765485472099557,-0.0266459986519737
200009,3,774.0,0.02347136376183819,0.013581726589010324,0.00609933997462412
200009,4,286.0,0.08530728679248138,-0.0735419580916255,-0.08614999014756464
200009,5,549.0,0.16959002044417876,-0.016690333014387944,-0.02111604052303543
200009,6,639.0,0.2482102599869188,-0.04393862475719597,0.010796703091646393
200009,7,487.0,0.3056325659016777,-0.011736519045858254,-0.0204461728821012
200009,8,432.0,0.3331033424673843,-0.03042060581719461,-0.07110607879959482
200009,9,513.0,0.38180671299369173,-0.03770412215653497,-0.0033573757690670662
200009,10,516.0,1.0987938186960222,-0.0444076231044448,-0.030389968347376263
200009,high_low,,,0.013731440116350059,0.020915548556081867
200010,1,521.0,-2.174461584287349,-0.07383897205329215,-0.005989030644396795
200010,2,520.0,-0.35718651545188423,-0.05922239805995889,0.026765558745649166
200010,3,771.0,0.012611224912837867,-0.021378395690278308,-0.02383024042535484
200010,4,269.0,0.06821904075970599,-0.06384621649692349,-0.025970293983510653
200010,5,565.0,0.15496217757995934,-0.03957152226405248,-0.015241215124885753
200010,6,479.0,0.2193456096537355,-0.04255821082354739,0.011107543646106577
200010,7,708.0,0.2912248531243676,-0.05786131351028329,0.0059645539556598464
200010,8,575.0,0.3416318598411316,-0.09344275044440832,-0.005334307419142495
200010,9,279.0,0.37462780599983003,-0.04634422649546581,-0.012025689088386183
200010,10,514.0,1.1493977556907744,-0.058731555048761104,-0.0028547353084749307
200010,high_low,,,0.015107417004531047,0.003134295335921864
200011,1,513.0,-2.1706627640555505,-0.16830811171385868,-0.09362706707733986
200011,2,513.0,-0.3563706052889992,-0.10773613459958035,-0.11514197072707
200011,3,774.0,0.008823699014095103,-0.05955170851411771,-0.11713226598348005
200011,4,251.0,0.06311080074560145,-0.09821473203777553,-0.07140740692150663
200011,5,563.0,0.14995423321386714,-0.10477862792889761,-0.08973825431913149
200011,6,472.0,0.21686901124003805,-0.06466991109899842,-0.074639514993633
200011,7,605.0,0.28676105123409257,-0.13656119742185135,-0.12032728880732237
200011,8,632.0,0.33717349736844154,-0.14076860186732462,-0.09548852821974693
200011,9,303.0,0.37684054413599805,-0.08845093733891136,-0.03273655288937731
200011,10,502.0,1.167618698482679,-0.11616281893950826,-0.09450164259950919
200011,high_low,,,0.05214529277435041,-0.0008745755221693241
200012,1,507.0,-2.158180481380038,-0.06854593579583755,0.019140996522943713
200012,2,506.0,-0.36214959125933005,0.0016865320809322827,-0.01515696763697273
200012,3,776.0,0.006571268318264042,0.051427573526125966,0.07116876578907606
200012,4,236.0,0.06738276942564422,0.10829623315409835,0.05674150333719536
200012,5,510.0,0.1389922523057032,0.022034682073133794,0.10095112670309306
200012,6,502.0,0.21042154536102614,-0.013591841811763017,0.031141996863295787
200012,7,619.0,0.289947613499787,-0.03955250923090393,0.04731856413878016
200012,8,559.0,0.32745414388810234,-0.06519858981699063,-0.009357892597435483
200012,9,342.0,0.36987233737469166,0.0032721350684963278,0.05581893053162751
200012,10,505.0,1.1701091414225142,-0.026904343600809504,0.02060480241592198
200012,high_low,,,0.04164159219502805,0.0014638058929782663
200101,1,503.0,-2.179223359675799,0.35539233902994194,0.11979662115977263
200101,2,503.0,-0.3509269009001696,0.2567983453997982,0.1470949065575378
200101,3,742.0,0.01303147430536432,0.14655409536996628,0.17268321926365857
200101,4,264.0,0.07170923708691,0.1836697962664237,0.09251745515670175
200101,5,503.0,0.14124166021871407,0.15255302684205962,0.016948970614300316
200101,6,503.0,0.217072632585185,0.1943293028127428,0.07729697380989453
200101,7,636.0,0.29027666583013506,0.21573162891994252,0.04502799533993534
200101,8,607.0,0.333543742931105,0.34352984770446365,0.10902449386574489
200101,9,266.0,0.3715817575252771,0.19733661658941634,0.11183596944468299
200101,10,503.0,1.1489366607056783,0.2623896835881377,0.11212708058288279
200101,high_low,,,-0.09300265544180425,-0.007669540576889844
200102,1,496.0,-2.1632308155722115,-0.08288487840099686,-0.08642205844168951
200102,2,505.0,-0.35245069922981265,-0.06614065982650177,-0.12497801462129485
200102,3,733.0,0.011036907724882816,-0.021205104049978593,-0.1032007429682087
200102,4,249.0,0.06911856653056056,-0.03132664161968877,-0.033410711621364074
200102,5,569.0,0.1451034581206164,-0.07849112566259699,-0.10589343823962474
200102,6,423.0,0.2117053922934413,-0.039282831236908004,-0.07754148146846418
200102,7,545.0,0.2814101879248634,-0.06164199950305333,-0.08234707356734247
200102,8,614.0,0.32086372684424574,-0.11514706653239071,-0.14224995543436697
200102,9,331.0,0.3656005611302197,-0.025169481891365725,-0.022050056274491664
200102,10,493.0,1.1808145966737265,-0.049477590979801485,-0.08033243388843632
200102,high_low,,,0.03340728742119537,0.006089624553253195
200103,1,491.0,-2.1752533927267805,-0.08275154321835063,-0.10211270098744814
200103,2,496.0,-0.3518091594919877,-0.06344624049842217,-0.11212046621114369
200103,3,698.0,0.011616084688782273,-0.0092214618087708,-0.029798142442100377
200103,4,279.0,0.06592554860626432,-0.055891228301498404,-0.09406563708958651
200103,5,563.0,0.14591404574176575,-0.05609849571486658,-0.07541140160107132
200103,6,441.0,0.21063722818595818,-0.037000308068243906,-0.07533685850131065
200103,7,485.0,0.2831404401479715,-0.05992357786396937,-0.04823306914458406
200103,8,715.0,0.33044086782681215,-0.10283381209743894,-0.12022916107543379
200103,9,254.0,0.3666750162511669,-0.029883386795082484,-0.04585765139056903
200103,10,488.0,1.1768055128782837,-0.05344409681519336,-0.05741498143771719
200103,high_low,,,0.029307446403157265,0.044697719549730945
200104,1,489.0,-2.170272204427344,0.08292397082771152,0.1184922918421656
200104,2,488.0,-0.33683143212667976,0.06745486689829482,0.09133056582189433
200104,3,758.0,0.01383337162801787,0.033457266585233104,0.059418193453134545
200104,4,289.0,0.0682476846397695,0.05876218612494775,0.09519188075020797
200104,5,539.0,0.15154381149959992,0.08824499239660925,0.12898892820652258
200104,6,368.0,0.20669225565010832,0.07455728007072415,0.09616735787461046
200104,7,503.0,0.28552862503113857,0.06948894354508221,0.07464614560995061
200104,8,493.0,0.32158480227408565,0.08779860494443578,0.1186395634381405
200104,9,502.0,0.3634903113953908,0.07083237592465541,0.12155229529743729
200104,10,456.0,1.2128253587238218,0.07720244017138224,0.09888320422990789
200104,high_low,,,-0.005721530656329285,-0.019609087612257714
200105,1,482.0,-2.1588075632907455,0.08515810411147776,-0.001751550083075271
200105,2,491.0,-0.33542897121790155,0.07250176488420298,0.008636700876598924
200105,3,720.0,0.011942067776433281,0.051370020279284244,0.002279589462448601
200105,4,324.0,0.06428784768779078,0.05101432232180166,0.002699856103636043
200105,5,442.0,0.1359409223918222,0.04259630431605828,0.004694001209655771
200105,6,436.0,0.19544999739057234,0.06918198834388414,0.03285406639389168
200105,7,532.0,0.2792067029541946,0.07105770559049719,-0.013979087125085474
200105,8,622.0,0.3256885823194824,0.09171994420787166,0.026419464074931946
200105,9,284.0,0.3772795108353939,0.060299391583507736,0.031114898480409377
200105,10,482.0,1.1872356579111547,0.0679435595071,0.008394805621020952
200105,high_low,,,-0.017214544604377754,0.010146355704096223
200106,1,476.0,-2.1524576800080415,0.022262572024593988,0.026205675072647535
200106,2,476.0,-0.3268372502502748,0.008855521671003425,-0.021182571791195308
200106,3,717.0,0.009531708538632312,0.03191032668090858,-0.019585364367260858
200106,4,235.0,0.04008743292618288,-0.01739820125248099,-0.03285572748825426
200106,5,476.0,0.12136337676641913,-0.004173327014333802,-0.018154125523915963
200106,6,475.0,0.1905776597881779,0.01592215983030897,-0.032204459241469904
200106,7,587.0,0.2862156510471388,0.015109618592495698,-0.011124990090958744
200106,8,365.0,0.3169730875663915,0.03853356497340408,-0.03482290078208586
200106,9,480.0,0.3611055345821307,0.018715029813676818,-0.03383864401774359
200106,10,472.0,1.1833937046124576,0.0083923136975449,-0.02392230329462311
200106,high_low,,,-0.013870258327049087,-0.05012797836727065
200107,1,510.0,-2.2062475963323385,-0.043707958058453025,-0.034639733616376386
200107,2,510.0,-0.26403978333985684,-0.024711474624088264,-0.0075477952105200245
200107,3,820.0,0.055051616983598915,0.02609123462187795,-0.019023313988982073
200107,4,270.0,0.10345139451033585,-0.059454405824515784,-0.04325201769633378
200107,5,479.0,0.1691202533393815,-0.023156550050553032,-0.013375964357084652
200107,6,485.0,0.22375055203614705,-0.017249986346830816,0.0010238894611342656
200107,7,589.0,0.26703105916165054,-0.01124313995253078,-0.05107996160913081
200107,8,414.0,0.3150381292090787,-0.04286403746101158,-0.04918314173143304
200107,9,510.0,0.3951475630755045,-0.04574021470336666,-0.046062825902898195
200107,10,510.0,0.9961027560668722,-0.02588835827943363,-0.039137129014977595
200107,high_low,,,0.017819599779019396,-0.004497395398601209
200108,1,508.0,-2.206949252597366,-0.054846895919549325,-0.05187124756286359
200108,2,519.0,-0.26651317183279394,-0.04772815972407849,-0.07849301267016928
200108,3,872.0,0.05315489140046602,-0.01068324650549035,-0.07206542392492275
200108,4,131.0,0.09934768370358685,-0.04214165220180074,-0.0447258893579998
200108,5,508.0,0.15798792988099436,-0.032253460072772196,-0.07238791200936147
200108,6,539.0,0.22808369927924432,-0.045115532181079956,-0.05001018783046262
200108,7,475.0,0.26777557637701094,-0.03321757631741605,-0.08555072599266936
200108,8,508.0,0.3149996602772432,-0.04332269675816352,-0.06019827465310084
200108,9,507.0,0.3856864530230505,-0.058431246944223005,-0.07340032241982404
200108,10,508.0,1.0120742213792155,-0.005446828675448039,-0.06456833069587967
200108,high_low,,,0.04940006724410129,-0.012697083133016075
200109,1,505.0,-2.2248946065802166,-0.17282138940242567,-0.14841320624724885
200109,2,505.0,-0.2748748437546154,-0.1441274858943819,-0.10944859760233001
200109,3,865.0,0.057288135579873674,-0.07739841926926296,-0.10100287610366061
200109,4,145.0,0.10150362626165035,-0.11582531071036802,-0.1760663408275216
200109,5,505.0,0.15224836655710922,-0.11690200292682316,-0.09497720251257662
200109,6,509.0,0.22170308914873216,-0.1305068157993484,-0.1606511559014475
200109,7,542.0,0.27380519938947356,-0.14192940366886442,-0.16761169377222376
200109,8,465.0,0.3250875512346854,-0.12561642835173978,-0.13349042508579878
200109,9,517.0,0.3871398862089603,-0.1507994835207167,-0.16329614038843518
200109,10,492.0,1.0338608969171939,-0.13977126978159574,-0.10675983492711802
200109,high_low,,,0.03305011962082993,0.04165337132013083
200110,1,504.0,-2.231633794101204,0.12007526926606944,0.08156014464155874
200110,2,503.0,-0.27755475275131564,0.09556786947368003,0.03169157514881737
200110,3,798.0,0.05654236172982677,0.01829972418357549,0.0038863919201353766
200110,4,215.0,0.09492939307673962,0.1258575105313677,0.09223959247014218
200110,5,517.0,0.15525520522476396,0.052537698868847904,0.08748506702188243
200110,6,498.0,0.2271153332182552,0.09182660453273676,0.09254149499393349
200110,7,650.0,0.2903265646124406,0.0784500576632838,0.0819898976832056
200110,8,340.0,0.33589927896765726,0.09066871587122845,0.1475275550535268
200110,9,503.0,0.39443336839821797,0.11908180907199555,0.0846217525588286
200110,10,504.0,1.0002667966145435,0.07796638515521544,0.06903648270710591
200110,high_low,,,-0.042108884110854006,-0.012523661934452826
200111,1,500.0,-2.2451981377497634,0.09836307071790597,0.09291634201400238
200111,2,500.0,-0.2886421072487087,0.08072525817618025,0.09758396572913418
200111,3,796.0,0.05465668300101673,0.04946810197969698,0.10026325353701146
200111,4,224.0,0.0945293350376136,0.06051516966256105,0.08528880770563192
200111,5,512.0,0.1606192011997846,0.06655969382715654,0.0798280203545772
200111,6,572.0,0.23242550971820658,0.07722208314191874,0.08782109584323457
200111,7,458.0,0.29695956477278407,0.06986800850314552,0.11962456914403012
200111,8,438.0,0.3349601565803736,0.08076238545637872,0.16738476142482897
200111,9,502.0,0.39908513978170973,0.09990195558294414,0.042626541458450906
200111,10,498.0,1.0120354212657439,0.07830627816985114,0.11043734476906432
200111,high_low,,,-0.020056792548054828,0.017521002755061937
200112,1,495.0,-2.241543013114612,0.057498782452040154,0.04421516547698013
200112,2,495.0,-0.29536645335713846,0.07778876702099662,0.01965903582650799
200112,3,790.0,0.052514118114935567,0.032676565344438656,0.0031378701253449268
200112,4,200.0,0.08534010365517662,0.05425533370688676,0.045590849986439135
200112,5,495.0,0.14477841313321815,0.06020245342172436,0.02856929877392786
200112,6,584.0,0.23345959910050273,0.05128577838962215,0.01323695768616407
200112,7,484.0,0.30064912881116873,0.0688667511559274,0.04566510079867104
200112,8,416.0,0.3453768154243504,0.06196244889065336,0.08370354147535802
200112,9,512.0,0.40391101238718413,0.09095073138758372,0.02361992662067906
200112,10,478.0,1.0318345597963845,0.05675751604397442,0.017614265763423845
200112,high_low,,,-0.0007412664080657314,-0.026600899713556284
200201,1,492.0,-2.2341932397955984,0.03322322721448495,-0.014170564335881845
200201,2,492.0,-0.3218817722730368,-0.0017385928602909472,-0.03414889088166771
200201,3,905.0,0.0512089950637106,0.01972277316844173,-0.012146979524898077
200201,4,97.0,0.09127038521224609,-0.05254241494977497,-0.13996444348614423
200201,5,474.0,0.14448239704466231,0.024616286537370285,-0.012515452829402775
200201,6,492.0,0.22645958645127495,0.036386572141214296,0.0037486675440812096
200201,7,492.0,0.28576032572248383,-0.010932774472994934,-0.043041498480921876
200201,8,569.0,0.3533434871507381,0.02465300755636418,-0.009998358436057155
200201,9,416.0,0.4169536224188064,0.0575972779319795,0.013943994394055843
200201,10,491.0,1.0333799061830349,0.03919422232765507,-0.01313260456077779
200201,high_low,,,0.005970995113170119,0.0010379597751040553
200202,1,489.0,-2.2345287916899093,-0.06945190514979503,-0.09122195912995097
200202,2,488.0,-0.3006987516690035,-0.04900049004608695,-0.04157050018109396
200202,3,869.0,0.0549789841101415,0.0032991241932757674,0.007793899642461105
200202,4,147.0,0.10101118248221175,-0.0316742562065966,-0.07129050812247462
200202,5,448.0,0.15770077909943447,-0.03564742375738403,-0.03951685110778271
200202,6,488.0,0.23272425332442193,-0.03079553572813395,-0.04384575151484886
200202,7,488.0,0.28496339449498564,-0.04009731587835911,-0.0010348755756865082
200202,8,488.0,0.34973973434891825,-0.042442219256762864,-0.04801883437696025
200202,9,488.0,0.41847610916143185,-0.05218748755837174,-0.08125491223418131
200202,10,489.0,0.9787920984228482,-0.03227447391716987,-0.051874505708019526
200202,high_low,,,0.03717743123262516,0.039347453421931446
200203,1,484.0,-2.2413101893193756,0.08714692210137949,0.1229945836056237
200203,2,484.0,-0.31285705349916265,0.09493947619539604,0.057066409503765535
200203,3,870.0,0.054207290748814155,0.07201250520305949,0.06650666145096111
200203,4,144.0,0.10125032902622891,0.09194779098903018,0.12774403115052735
200203,5,457.0,0.1637273476589191,0.0638831953918356,0.06668915913238216
200203,6,465.0,0.23767090134600924,0.10119839488682993,0.09004124870775654
200203,7,489.0,0.2863253348605318,0.07162550971612866,0.034687767261549894
200203,8,479.0,0.3471908721478728,0.0801750869734494,0.06503774154059036
200203,9,511.0,0.42346672782133826,0.08882425184077332,0.03772660132182122
200203,10,457.0,1.020628388981558,0.08537328276164927,0.060450563805453196
200203,high_low,,,-0.0017736393397302236,-0.06254401980017049
200204,1,481.0,-2.2549589679513704,-0.023185503293930765,-0.07198950855277846
200204,2,481.0,-0.32961019849472495,-0.020824665367479553,-0.06519524123060953
200204,3,805.0,0.051701656323546764,0.045038366485773654,-0.004528965584347279
200204,4,156.0,0.097748354958163,-0.009938587008062775,-0.026231900979655182
200204,5,514.0,0.15382683731241928,0.01347417922116896,-0.019234769357236205
200204,6,489.0,0.2550521551502581,0.01152825877249989,-0.06569287091661886
200204,7,491.0,0.2977685521476538,-0.03215539090531407,-0.07523710908817142
200204,8,513.0,0.35997887407729157,0.0019833789749705956,-0.07108322085704086
200204,9,402.0,0.43698615137380115,-0.030680531526431062,-0.10285936500739444
200204,10,475.0,1.002062609981404,0.014897096370863533,-0.06707034223689223
200204,high_low,,,0.0380825996647943,0.0049191663158862226
200205,1,476.0,-2.2601536190941465,-0.04063104331886011,-0.04214639687747515
200205,2,476.0,-0.3144377838320885,-0.03068372142077184,-0.0101361690592808
200205,3,758.0,0.052472423745382114,0.005117788596002556,-0.00151898179332334
200205,4,254.0,0.10467594463529441,-0.02298039400299687,-0.05515680223875183
200205,5,428.0,0.16016647750474533,-0.006491608741201788,-0.01894238212600378
200205,6,585.0,0.2636738429926623,-0.03335548635058773,-0.015217282713734084
200205,7,386.0,0.30114134847265217,-0.015600428899951984,-0.01077900981341136
200205,8,444.0,0.3518970740180784,-0.019588409140206476,-0.030244570639225615
200205,9,498.0,0.43400547401292744,-0.03243739169533717,-0.060885451576195924
200205,10,454.0,0.9861799178433404,-0.017534057548838116,-0.00850758931356701
200205,high_low,,,0.023096985770021995,0.03363880756390814
200206,1,473.0,-2.259162454867628,-0.09992259334792941,-0.11899220267562252
200206,2,472.0,-0.3127796839721841,-0.0914694542929476,-0.11177266404623348
200206,3,756.0,0.05290550933161074,-0.013275791902295928,-0.0714420213908558
200206,4,188.0,0.1073099039615735,-0.05193508331058578,-0.05169748043620252
200206,5,473.0,0.1530037872683729,-0.06107937940536296,-0.09323905503949777
200206,6,619.0,0.2583168028780407,-0.06836522815166346,-0.10952785353849108
200206,7,362.0,0.30705540967901906,-0.09878737422743687,-0.1052384314425297
200206,8,434.0,0.3553762652919935,-0.06973169060175118,-0.07815720584801875
200206,9,482.0,0.434685368038942,-0.09505262396999255,-0.07324473468159463
200206,10,462.0,0.9715810125390427,-0.07904002157846121,-0.12298554694189893
200206,high_low,,,0.0208825717694682,-0.0039933442662764135
200207,1,503.0,-2.322080887291722,-0.13061924483312679,-0.09149700169795133
200207,2,502.0,-0.39130019053239157,-0.1260020015183501,-0.07881782852742479
200207,3,874.0,0.05522423791321381,-0.07679999942131495,-0.09584707595924265
200207,4,131.0,0.12537332501602272,-0.12327972323214277,-0.07765247702957777
200207,5,502.0,0.19319079779172454,-0.12588854614091585,-0.10499215668483669
200207,6,606.0,0.2772209499499525,-0.11827831749304892,-0.07187971252704704
200207,7,404.0,0.3373112827895333,-0.11137416975542028,-0.08854144965510871
200207,8,618.0,0.4230959014430321,-0.13853386855488609,-0.10726285175781901
200207,9,381.0,0.5051070501073872,-0.13030287907175037,-0.11929380424214733
200207,10,503.0,0.8838548804193878,-0.12730332381873372,-0.0906003997310658
200207,high_low,,,0.0033159210143930695,0.0008966019668855268
200208,1,500.0,-2.337272050689185,0.0002425813892398627,0.025990524940460294
200208,2,500.0,-0.4044169922474608,-0.011357356246836378,0.002682135572322462
200208,3,881.0,0.054067035882065774,0.02431011703959146,0.033106106617722585
200208,4,119.0,0.12279915672427787,-0.002021618901571929,-0.0065455735723316125
200208,5,500.0,0.19149964048239376,0.013787705477016986,0.008983585291330037
200208,6,683.0,0.28985515349864927,0.0028127472800180183,-0.004127315099811492
200208,7,339.0,0.3536095851791234,-0.013389231179933772,0.02232019604284726
200208,8,506.0,0.4269700508555475,-0.018544179063629235,-0.007336605370129934
200208,9,472.0,0.5008061980481164,-0.007838874329454609,0.00999538211161017
200208,10,500.0,0.8851529050758368,0.0014509227599535698,0.011822498947134602
200208,high_low,,,0.001208341370713707,-0.014168025993325692
200209,1,498.0,-2.32839521436084,-0.12616400526136717,-0.1437315461456568
200209,2,498.0,-0.398353102843448,-0.09970665011667437,-0.12472725630571324
200209,3,876.0,0.05588418956672147,-0.053048402661411524,-0.13107648883072295
200209,4,120.0,0.11685352588206525,-0.06487920111928056,-0.05507358092123198
200209,5,498.0,0.18364978289010128,-0.0782746286465142,-0.09190400004261517
200209,6,612.0,0.2846710694339318,-0.08779742490331373,-0.08886048897665053
200209,7,401.0,0.3424746907353783,-0.1031519582532362,-0.11365812303315824
200209,8,480.0,0.4177308348113093,-0.08261076477626422,-0.0756923323332412
200209,9,498.0,0.5002739683690711,-0.09795454817489312,-0.10001467050175407
200209,10,498.0,0.8881281415391372,-0.08824728423385962,-0.1446124484315137
200209,high_low,,,0.03791672102750755,-0.0008809022858568827
200210,1,496.0,-2.3464339020317313,0.08496200402763544,0.10169519785265899
200210,2,496.0,-0.37817123892091015,0.04187647373216879,0.06535197790750351
200210,3,787.0,0.056732704691870216,0.030387443271917683,0.0793965396901492
200210,4,204.0,0.12052255106478672,0.023062181371286215,0.019766233048673174
200210,5,501.0,0.18289352679514384,0.033512241021866375,0.04575957140258926
200210,6,490.0,0.2785807169330303,0.02483368247499519,0.07631746647641428
200210,7,495.0,0.3417950188918602,0.04368757979987557,0.09231038881786757
200210,8,506.0,0.42319283099127303,0.04581431435857224,0.15619951405896634
200210,9,485.0,0.5035159009513366,0.06727154257797953,0.13441781025897206
200210,10,496.0,0.8598898868685217,0.06066623801682431,0.12970644482357274
200210,high_low,,,-0.024295766010811133,0.028011246970913756
200211,1,491.0,-2.3435068051902257,0.23168660141209418,0.13462630011339977
200211,2,490.0,-0.3767365034165594,0.1944972839167394,0.12472114802333525
200211,3,779.0,0.05701137190519014,0.06610066732436289,0.09854838707007743
200211,4,216.0,0.132625935922188,0.09050245975462648,0.05944990550925296
200211,5,489.0,0.1853159762827497,0.09313636302289816,0.09082064633700081
200211,6,490.0,0.2796169176606395,0.08855472933136194,0.06694185651963121
200211,7,566.0,0.3514811102131196,0.13127443744988568,0.11318623670108904
200211,8,401.0,0.42494175422765557,0.15232433614720522,0.1335584888003079
