TRDMNT,mom6m_g10,Count,mom6m,Ew_ret,Vw_ret
200603,3,124.0,-0.6502795915456353,-0.0027941994081364476,2.07509155101758
200603,4,125.0,-0.44293750133529364,-0.21014618802770188,-0.2605197135464636
200603,5,124.0,-0.24121196483028842,-0.022935798261013107,-4.408333469964501
200603,6,125.0,-0.022023026582061664,-0.08483649057161534,-0.5228933511668817
200603,7,124.0,0.22453010359875522,0.08658134228776578,-1.1106577386231897
200603,8,125.0,0.5685333926818351,0.028217871006796656,-1.5453016489107068
200603,9,124.0,0.9996791009341645,0.28085873645329484,-4.0026737851499465
200603,10,125.0,1.999498580886872,0.28176117338121964,-5.962212130269759
200603,high_low,,,0.47169296616638756,-5.284862181315147
200604,1,123.0,-1.4838595105671328,-0.3764937799426412,-2.2927539929041103
200604,2,122.0,-0.9477337211726224,-0.4058465914086705,-0.9069390028379992
200604,3,122.0,-0.6536400993319729,-0.14994897986089903,-0.23376131998416033
200604,4,123.0,-0.4369835045842286,-0.05387920911490114,-1.1295438092292054
200604,5,122.0,-0.23614484023193175,0.049136865158633136,-1.6366488621594633
200604,6,122.0,-0.022089347456142036,-0.0602964876274371,-0.47220651739800557
200604,7,123.0,0.23390643608882788,0.09021455497748573,-1.1482485415941401
200604,8,122.0,0.5804381469161932,0.21600315212178645,-108.2748685950861
200604,9,122.0,1.0275318917987053,0.21417047407350281,1.0274113433051686
200604,10,123.0,1.9910846969246963,0.47582795635856306,0.6929292154836822
200604,high_low,,,0.8523217363012043,2.9856832083877927
200605,1,120.0,-1.463440268838091,0.3056168690712855,1.590759263815337
200605,2,119.0,-0.9279965649285133,0.15142438439190678,1.7776696682798738
200605,3,119.0,-0.65919059832577,0.18735396540132662,0.6428686711372946
200605,4,120.0,-0.43958700659940664,-0.029339550763628194,0.8519162617918206
200605,5,119.0,-0.23316338146654067,-0.019705075622955343,2.2940381843395534
200605,6,119.0,-0.022237415189390142,0.027491521727405797,0.4967567320323763
200605,7,120.0,0.23308159417401067,-0.16515338551050998,-1.0977112452445439
200605,8,119.0,0.566702202496518,-0.042475156275227646,-0.15630006815206915
200605,9,119.0,1.0376890929115747,-0.20001501970522484,-0.5171499123142238
200605,10,120.0,2.039358534609423,-0.21433126421506865,-0.4221354106024939
200605,high_low,,,-0.5199481332863541,-2.0128946744178307
200606,1,121.0,-1.4661190879569548,-0.2343445483706986,-0.2328831773293886
200606,2,121.0,-0.9393044396848733,0.22348907881105176,0.8470581230519847
200606,3,120.0,-0.6692188541279829,0.07094050620199359,0.6770688470159838
200606,4,121.0,-0.47142115266900503,-0.05838736640157225,0.059229425458142526
200606,5,121.0,-0.2581334768698471,-0.02328327879332579,0.5653332111533848
200606,6,120.0,-0.03861798892779119,-0.0837104583492645,1.2182324757443819
200606,7,121.0,0.2173391335288114,0.07757444303601817,-1.4899211924142828
200606,8,120.0,0.5408174171028021,-0.0299674543895051,-7.436484934039478
200606,9,121.0,0.9989540835558465,0.042818529658289944,-0.2920524874164538
200606,10,121.0,2.0593271943755913,0.014517346890097321,-0.3305945258004309
200606,high_low,,,0.2488618952607959,-0.09771134847104232
200607,1,122.0,-1.4115897501333856,0.21881518429477226,0.4228498317000892
200607,2,122.0,-0.9215253041465554,-0.025820532475647192,0.2871041168487598
200607,3,121.0,-0.655302060741062,0.16651562635862904,0.6722670953278218
200607,4,122.0,-0.45258271516842846,0.12010468944508305,11.238760519581115
200607,5,122.0,-0.2941968497595405,-0.133810626713046,0.041237484848390946
200607,6,121.0,-0.08751936095453898,0.025402434772837313,0.66272195947665
200607,7,122.0,0.17023521075504433,-0.06440893383798117,-0.5200916252230182
200607,8,121.0,0.5319212820541619,-0.11521856268941909,-0.8995184009946146
200607,9,122.0,1.009514559310296,-0.10430650644057843,-0.6001057805350745
200607,10,122.0,2.122196372317519,-0.08664408830119046,-0.44394046589975233
200607,high_low,,,-0.3054592725959627,-0.8667902975998416
200608,1,122.0,-1.3154005349810158,-0.09386099469553813,-0.3151018405717462
200608,2,122.0,-0.8926071156213714,-0.15908060013717215,-0.07692523068668873
200608,3,121.0,-0.6692605418752396,0.10320704461534558,0.18165287606386388
200608,4,122.0,-0.48508679213721445,-0.06648002428588523,-0.34813225060773556
200608,5,122.0,-0.3070357561242758,0.10785561001957683,-0.0480627436769907
200608,6,121.0,-0.10666956369925382,-0.07625437377035627,-0.865134154135118
200608,7,122.0,0.12073885512195745,-0.021902317406552917,21.318332184515793
200608,8,121.0,0.49163892606078025,0.07915949772916374,0.5231245901754722
200608,9,122.0,1.0093146685943373,0.01030135368309037,-0.3728401594787429
200608,10,122.0,2.11202427658497,0.1030487991347706,0.08129820198787188
200608,high_low,,,0.1969097938303087,0.396400042559618
200609,1,122.0,-1.3234665562746208,0.2533631535328439,0.7338972004571371
200609,2,121.0,-0.9208343451344133,0.11043430962026415,0.29953832991604423
200609,3,122.0,-0.7137737849644733,-0.1140757969523812,0.5767364200205521
200609,4,121.0,-0.5189354529078986,0.10166557675872478,0.33956541317189975
200609,5,122.0,-0.315244079298079,0.002079924916264967,0.0987338274578954
200609,6,121.0,-0.07124514832606045,-0.03969801601136981,0.587321177356676
200609,7,121.0,0.18366373701224745,-0.12430754362541471,-2.684313078242927
200609,8,122.0,0.5260196144483298,-0.13238163440643597,-1.7542672091516684
200609,9,121.0,1.0366889619809587,-0.049145024455780006,-0.806294591490353
200609,10,122.0,2.0819416071978774,0.06028141910478615,-0.1192782985325895
200609,high_low,,,-0.19308173442805773,-0.8531754989897267
200610,1,123.0,-1.28818057712022,-0.11235024855128417,-1.6513622043043816
200610,2,123.0,-0.9079657210781965,0.06124889510090681,-1.6011825577626189
200610,3,123.0,-0.6996427632896303,-0.046887070133482166,-0.10049526451668965
200610,4,123.0,-0.4975389116033853,0.07551041787802978,-0.5974833686123883
200610,5,123.0,-0.3187338446867208,0.16195607019261474,-0.8044402701267717
200610,6,122.0,-0.10332210977834322,-0.06981669834351349,0.04410381620616883
200610,7,123.0,0.17862453817028956,-0.09890823988557544,-1.7003093286659785
200610,8,123.0,0.5442484932977995,0.035617855369831364,0.5449719004613068
200610,9,123.0,0.9788805848715164,0.11698949677779306,0.028927617185329487
200610,10,123.0,2.164928699584381,-0.0889335535641799,-0.7113138428160951
200610,high_low,,,0.023416694987104275,0.9400483614882865
200611,1,124.0,-1.3067402177826608,-0.1420740323049462,-4.602998312305257
200611,2,123.0,-0.9058374846927753,-0.07556663717584501,-3.297126167029776
200611,3,123.0,-0.6959315608766947,-0.04965396418638115,-7.900927330882903
200611,4,123.0,-0.5115473774685693,0.02056065307831842,-2.4613567533818
200611,5,124.0,-0.3175154474905898,-0.03078435806092175,-3.802784698890653
200611,6,123.0,-0.08826947453329549,0.02004156834786783,-11.488336561553092
200611,7,123.0,0.16470692784908544,0.008606398586743632,100.67901675722258
200611,8,123.0,0.4846531799265321,-0.12744678675889906,-32.202548088542834
200611,9,123.0,1.0168282659213197,0.10686179128565446,3.6981889197828544
200611,10,124.0,2.153827108412456,0.23665944605956338,1.725422397877627
200611,high_low,,,0.37873347836450955,6.3284207101828835
200612,1,124.0,-1.3413598982695267,-0.1568988094554011,1.35473518674342
200612,2,124.0,-0.9308324422113945,0.09803518113619604,0.9641782905603877
200612,3,123.0,-0.6921725044120739,-0.17460290544929913,4.878043937097167
200612,4,124.0,-0.4899202595091358,0.07713225126157451,-2.428667493616555
200612,5,123.0,-0.2925464156319835,-0.18022464221010628,-0.44994194255946557
200612,6,124.0,-0.1011447058880735,0.006522480787934521,-17.39489651523713
200612,7,123.0,0.1597362661535248,0.13140768504632575,-1.9448141101866794
200612,8,124.0,0.4881245039946438,0.02843461651445822,-22.509843803049044
200612,9,123.0,1.0092536444598392,0.01846229196133726,-1.4233678556819445
200612,10,124.0,2.1313056447167145,0.2460062305456429,4.427214887742354
200612,high_low,,,0.402905040001044,3.0724797009989335
200701,1,123.0,-1.3517444371770888,0.01862101295947597,-6.543834215250454
200701,2,122.0,-0.8717276879609279,-0.05151145986894032,-0.7327130361453147
200701,3,123.0,-0.6553053365307445,0.19958791960011288,-12.011229274785247
200701,4,122.0,-0.4675572069662433,-0.011932415103900581,0.4354152231923184
200701,5,123.0,-0.27387908605757516,-0.034626925830892864,1.35351344629143
200701,6,122.0,-0.08035152299524655,0.12506415184633254,-0.7396589356289347
200701,7,122.0,0.1318023137896023,0.07883463399826937,-0.36385365227201677
200701,8,123.0,0.42792279001001815,-0.04957101749873537,1.3640021597184495
200701,9,122.0,0.9442407475623953,-0.060327696181525683,2.5205747990338123
200701,10,123.0,2.116406834315876,-0.04607449576469275,-0.7276641074697989
200701,high_low,,,-0.06469550872416871,5.816170107780655
200702,1,122.0,-1.3380887353823774,0.07895658510780271,0.14627735060030442
200702,2,122.0,-0.8963472266302085,0.27955473721748547,0.4208309554596034
200702,3,122.0,-0.6711533308998289,0.20415232872570702,0.29856657868124575
200702,4,121.0,-0.5095618149199986,0.20743698755134585,1.222255418361915
200702,5,122.0,-0.32947137267760873,0.044746357434273555,1.2531068048510985
200702,6,122.0,-0.09824663506363311,0.005424043219227783,-4.2966482979336105
200702,7,121.0,0.18873237924740946,-0.0504807448221644,1.855085771212089
200702,8,122.0,0.5403235024647058,-0.0033242288796113684,-1.7466266520165916
200702,9,122.0,1.0090233801502162,-0.1431563237941585,-1.454914178294575
200702,10,122.0,2.1243979166038716,-0.27903114333500867,-1.033765954085482
200702,high_low,,,-0.35798772844281135,-1.1800433046857863
200703,1,125.0,-1.2974410211753054,0.23074726386359634,0.3720251718908076
200703,2,124.0,-0.8740529514127724,0.254541779615106,0.5426224958370403
200703,3,124.0,-0.679288880847705,0.16882573430022102,0.5306039307947964
200703,4,124.0,-0.5257046869507099,0.33983322386649983,0.9752372316763326
200703,5,125.0,-0.3496188094060504,0.1509416469420459,0.88998174323719
200703,6,125.0,-0.14577532141644925,-0.057864741460689956,1.6508603891733156
200703,7,123.0,0.13652110895930145,0.050041014479615856,-3.5986004198526103
200703,8,124.0,0.5150947193526891,-0.18519196032831772,-1.4375090530699461
200703,9,124.0,1.0703233190506025,-0.30119002709977727,-0.8886660256216797
200703,10,125.0,2.1575863802313053,-0.4777632442695748,-0.7529598351164744
200703,high_low,,,-0.7085105081331711,-1.124985007007282
200704,1,126.0,-1.3031830525558041,-0.062209007284917996,0.07224137426938039
200704,2,126.0,-0.9052252855690226,0.10564406279082979,0.17237506046968742
200704,3,125.0,-0.7048349589763855,-0.05741952759951521,-0.08423272074734892
200704,4,126.0,-0.5152562896949033,0.20679758718030652,0.13902996637051013
200704,5,126.0,-0.3264317339169012,0.08431396455119315,-0.27614315185040517
200704,6,125.0,-0.12561341498292727,0.005403973557556363,-11.695385586978881
200704,7,126.0,0.15697682553898148,0.27823581725971175,1.1329008915301062
200704,8,125.0,0.534188218199787,-0.08572137096883291,0.16087331931269144
200704,9,126.0,1.051311014458081,-0.050377122569246396,-0.026356324460477473
200704,10,126.0,2.132742307509881,-0.11955899038211171,-0.042157716670241215
200704,high_low,,,-0.05734998309719371,-0.11439909093962161
200705,1,124.0,-1.3334529538498836,0.12489009529557045,0.1373257478008313
200705,2,124.0,-0.8918687012846607,-0.19470390213720884,-0.21279458005063845
200705,3,123.0,-0.6674755030164691,0.024403327931674247,-0.082126209652835
200705,4,124.0,-0.4843004412115529,0.062026612923023826,-0.46446598416843293
200705,5,124.0,-0.27265962015612777,0.05084403791903324,1.2771605178540546
200705,6,123.0,-0.040477639008739845,0.0908222691182875,3.902129270081503
200705,7,124.0,0.1992357161034883,0.050021270619893206,1.3330198635241635
200705,8,123.0,0.5315705253863541,-0.08216260956215882,-0.09138882567592024
200705,9,124.0,1.0097846368388184,-0.037542342611164736,0.2826138252577226
200705,10,124.0,2.131728272473626,0.011797224342205417,0.17109707939709679
200705,high_low,,,-0.11309287095336504,0.0337713315962655
200706,1,125.0,-1.4164720117312266,0.17092331561689564,-0.8233050324456623
200706,2,125.0,-0.8982911696633255,-0.03549169074370843,-0.8161339419554189
200706,3,124.0,-0.6428298768793933,0.016259189731721187,-0.8297441976006658
200706,4,125.0,-0.44747619855026016,-0.0388805415356396,-5.244937134628687
200706,5,125.0,-0.2708045876282204,-0.0918341860615688,-1.4732177699196887
200706,6,124.0,-0.0779287483394046,-0.09437614006007886,3.8212203514769527
200706,7,125.0,0.17127746491277623,-0.061866918729065475,5.897911078709837
200706,8,124.0,0.5124059110105288,-0.13391570266857208,7.255317726276218
200706,9,125.0,0.9705317244604961,-0.02656738825285314,1.1916878064450582
200706,10,125.0,2.077554895653083,-0.057467812017682085,1.0000302170274602
200706,high_low,,,-0.22839112763457772,1.8233352494731225
200707,1,128.0,-1.3684593329862142,-0.31259518566231503,-1.7419938984876187
200707,2,127.0,-0.9432204100033181,-0.06453151494605176,-1.869852176553302
200707,3,127.0,-0.6757853936834016,-0.06115749843731056,1.111841584130101
200707,4,127.0,-0.46487700217067546,0.04929035982031467,4.177169135543043
200707,5,127.0,-0.2770926246220471,0.03681482246528028,1.6213049410700295
200707,6,127.0,-0.0676088001859714,0.025864934359680798,-5.689547805711111
200707,7,127.0,0.2193878964966748,0.15953788815844405,4.224627843400574
200707,8,127.0,0.5359538877255171,0.10717952000544823,1.904367104357126
200707,9,127.0,1.0010553839588898,0.05479474289609803,3.3685508777005437
200707,10,128.0,2.0615333534106974,0.19385402886324354,0.2781295536699645
200707,high_low,,,0.5064492145255586,2.0201234521575833
200708,1,128.0,-1.371333024704724,-0.07395454182306851,0.38327391270109923
200708,2,128.0,-0.9606327362204047,-0.04666817708333999,0.36975807832502033
200708,3,128.0,-0.6970077607149839,0.08197903268900747,-1.1151110727239224
200708,4,128.0,-0.4849267302096741,0.06024078982751806,0.09767048020671686
200708,5,128.0,-0.2959321625651544,0.21943710359670596,0.5760864771579979
200708,6,128.0,-0.06772530661080328,-0.038580703032761066,-0.5197421485882031
200708,7,128.0,0.23246526848154256,0.11425023888160239,-0.11053761691041944
200708,8,128.0,0.5771404837721579,-0.03175502044347985,1.051654939427457
200708,9,128.0,1.015999910216608,0.03630638508606298,2.0816408837586424
200708,10,128.0,2.017501978579532,-0.14510366673783767,-1.8415382330325627
200708,high_low,,,-0.07114912491476916,-2.224812145733662
200709,1,128.0,-1.2380415962706137,-0.11336268792238692,-0.03567130039536443
200709,2,127.0,-0.8624035413699738,-0.016618930733991004,-0.16117507185674904
200709,3,127.0,-0.6462996300644265,0.0732097987068134,-0.24397559667350235
200709,4,127.0,-0.4594745839217309,-0.045752738419081854,-2.6791742042701276
200709,5,128.0,-0.3090873227638486,-0.037214869041832015,0.467690778791314
200709,6,127.0,-0.1393761729836172,0.06612509052162899,-12.758284232640094
200709,7,127.0,0.08164457636130405,0.09176367705540821,-0.8850104647904904
200709,8,127.0,0.4071030893661602,0.17634464240010356,0.20265661620273215
200709,9,127.0,0.9423355743108911,0.12769105808285833,-0.5719059484194567
200709,10,128.0,2.228234031102995,-0.228590200634654,-0.011655929157129909
200709,high_low,,,-0.11522751271226707,0.024015371238234523
200710,1,128.0,-1.233570607570795,-0.05408634151830377,-0.0026636712132423294
200710,2,127.0,-0.852211498591762,0.035274175096168724,-0.39858710194729424
200710,3,127.0,-0.6334482032444954,-0.13897927597009865,-0.9451711084830146
200710,4,127.0,-0.44266722630887706,-0.10766323084199515,-5.34694228873684
200710,5,127.0,-0.30456829074749264,0.047293707565870646,-0.4129294968616587
200710,6,127.0,-0.1360864914773067,-0.025795189664651996,5.9812484582977525
200710,7,127.0,0.0803502311399446,-0.0017988359166430606,2.1345564454835704
200710,8,127.0,0.4032054168664128,0.05312918301172765,-1.0298408566781345
200710,9,127.0,0.9191452691053511,0.019508316279025845,0.8985076568050366
200710,10,128.0,2.2056767836781206,0.0656830911404999,0.866892384946563
200710,high_low,,,0.11976943265880367,0.8695560561598052
200711,1,129.0,-1.262857555703172,0.34233505620879323,0.3369173586080771
200711,2,128.0,-0.8708433265186795,0.40068994741476277,0.9093843292596082
200711,3,128.0,-0.6364072909686358,0.26385256141400076,0.8817290541968448
200711,4,129.0,-0.47822068694599923,0.3309533779599275,0.6618800300180068
200711,5,128.0,-0.30924999972737444,0.04986997492462168,1.8060878584317999
200711,6,128.0,-0.11587193971665781,0.0011748692881260632,2.184787769583801
200711,7,129.0,0.08703573120045285,-0.2592440402788445,-1.0675843855639757
200711,8,128.0,0.4169644438403133,-0.12888640805902007,-2.0503487755445398
200711,9,128.0,0.9954102682188656,-0.3397474655991325,-1.2280435819060218
200711,10,129.0,2.188827842429562,-0.5182340852084524,-1.415333900838774
200711,high_low,,,-0.8605691414172456,-1.7522512594468511
200712,1,129.0,-1.1870115755770032,-0.2994467087744944,-0.22941193610783073
200712,2,129.0,-0.9041936286815522,-0.1308678098142066,-0.1938351584716368
200712,3,129.0,-0.6940691148522334,-0.1208341201128025,-0.10245494847339245
200712,4,129.0,-0.512137888385766,-0.10414868353921468,-0.12322067857532998
200712,5,129.0,-0.35519914993843954,0.03902354685526915,0.08296425236085951
200712,6,129.0,-0.15358805541338794,0.016465336842468665,2.007187236953959
200712,7,129.0,0.1116410605044824,0.02985752034488004,-0.7692341595652544
200712,8,129.0,0.48601923855826146,0.15085205371785484,0.14167908888744132
200712,9,129.0,0.9963171051119145,-0.03292581543200895,-0.03413555504298049
200712,10,129.0,2.204620429766474,0.3167631178477581,0.01688348215026123
200712,high_low,,,0.6162098266222525,0.24629541825809195
200801,1,130.0,-1.1746986076642965,-0.01773926744317978,0.20379313874502114
200801,2,129.0,-0.8800974420171592,0.14651800626319159,0.19981037787444408
200801,3,129.0,-0.7013737540298822,0.08982622996808351,0.25724022606679886
200801,4,129.0,-0.5454998736667883,0.17474997528562639,0.5970148762635712
200801,5,130.0,-0.37436553714879045,-0.005955256743527857,0.10304411693255291
200801,6,129.0,-0.15087536588980832,0.015368547748211975,0.5766968747672008
200801,7,129.0,0.12160340970357153,0.034376620302608706,0.5560405019981006
200801,8,129.0,0.47790137414261924,-0.06220328259200405,-0.6541786880863456
200801,9,129.0,1.021798854409616,-0.03050798821186602,0.002656349432765856
200801,10,130.0,2.2056681987708564,-0.14606389767820105,-0.3721069625072864
200801,high_low,,,-0.12832463023502128,-0.5759001012523075
200802,1,131.0,-1.3690561733814222,-0.17138017756065907,-1.8397510998956106
200802,2,131.0,-0.8907152358997991,0.003434831376409278,-9.27383321270225
200802,3,130.0,-0.6312737173121796,-0.015600669791982538,0.328343572870653
200802,4,131.0,-0.42261637769613847,0.08573202736578865,-111.46470983440416
200802,5,130.0,-0.2592101340945918,0.08923544378409248,5.187319670540349
200802,6,131.0,-0.06686129920621535,-0.08793900128517239,-3.6680969226845153
200802,7,130.0,0.13586032602892212,0.00043728516642665033,19.938057095349333
200802,8,131.0,0.4191243340529503,0.0852010774225669,1.9760501715389043
200802,9,130.0,0.9317281795324578,0.06973820092027969,-2.444517497718911
200802,10,131.0,2.1413791761933125,0.08332749180280993,-12.677532245977403
200802,high_low,,,0.254707669363469,-10.837781146081792
200803,1,133.0,-1.2977373140155293,-0.012107842631891233,3.0217128788904533
200803,2,132.0,-0.8295013765405153,-0.024452772166313835,0.2793078818949456
200803,3,132.0,-0.5889273532269819,0.21867927273362484,0.674993079338871
200803,4,132.0,-0.43282747454548776,0.2903390175405626,0.8349282673280816
200803,5,132.0,-0.27826474251058625,-0.07759603213164264,-2.322509612461151
200803,6,132.0,-0.11535787094716116,-0.03265937740760428,0.30105062984776615
200803,7,132.0,0.08080101225757211,0.07704564431269113,-2.194289153415843
200803,8,132.0,0.36838796599098966,-0.12989384067642842,-2.1980777488580934
200803,9,132.0,0.861173336298957,-0.2183633232830974,-1.1161236418675942
200803,10,133.0,2.1815636429358247,-0.016546936161824472,0.4420420099949622
200803,high_low,,,-0.0044390935299332395,-2.5796708688954912
200804,1,136.0,-1.2668905643417092,-0.08860561632073173,6.216507725989807
200804,2,130.0,-0.8348859535569532,-0.09148756474740329,-2.1123025316548527
200804,3,133.0,-0.6149082919004493,-0.15263682708800874,6.151313902247983
200804,4,133.0,-0.4445077017180482,-0.08909403022265147,-0.5378776314454187
200804,5,133.0,-0.3008751681635472,-0.1514759895092133,-1.5799530033416311
200804,6,132.0,-0.1437825798119243,0.02285906302139457,-0.9227360174852515
200804,7,133.0,0.09242844203087862,0.006115788278135403,-1.7410658124031264
200804,8,133.0,0.3934959148699199,0.08229178612845485,1.4343763828466267
200804,9,133.0,0.9146613141689774,0.1945570086686117,0.503130019177836
200804,10,133.0,2.1855474450173915,0.24528107086681977,1.9172089103005934
200804,high_low,,,0.3338866871875515,-4.299298815689213
200805,1,133.0,-1.2994123651939589,-0.2177082736899799,-1.6177698606333923
200805,2,132.0,-0.838670186210724,-0.11222310392847928,-2.1329549388163667
200805,3,132.0,-0.6092234596762561,-0.07720665471242087,1.6875485462182673
200805,4,132.0,-0.44789235192309607,0.0910562893903702,2.741395241099533
200805,5,133.0,-0.28826201687795183,-0.12386092772603972,0.4591609881045266
200805,6,132.0,-0.1145367903962193,0.0829962669746344,2.9272590777389462
200805,7,132.0,0.10230908450065683,0.02426531156948653,0.37943181580737095
200805,8,132.0,0.3932229658457961,0.028981826328488954,9.483944074803354
200805,9,132.0,0.9301478878093992,0.10381640365387602,6.72632154666309
200805,10,133.0,2.15401903731477,0.2853972849986958,-1.477473833749683
200805,high_low,,,0.5031055586886757,0.14029602688370924
200806,1,136.0,-1.406640545059224,-0.07064823522602508,-0.0010371980217720655
200806,2,135.0,-0.9008718999633343,-0.08284964759026767,0.4385316196398502
200806,3,136.0,-0.6249827889139807,-0.034935774025345555,0.5191726085628957
200806,4,135.0,-0.42645531816959736,-0.019503489838805007,-1.9815028818334923
200806,5,136.0,-0.25106713978303,0.04550269810867864,0.6055452034739156
200806,6,135.0,-0.04431034669885572,-0.04875681616333411,-3.947563233951214
200806,7,135.0,0.1708216656703263,-0.023645596095509286,-1.2392506919358204
200806,8,136.0,0.4665266129781929,-0.09958740864167759,-1.7519849719531637
200806,9,135.0,0.9115574287657089,0.06503752641084691,-0.07434891136981191
200806,10,136.0,2.1004132099171464,0.007080907002253425,-0.6286683671451652
200806,high_low,,,0.07772914222827851,-0.6276311691233931
200807,1,140.0,-1.3133007143495612,-0.06088053954652958,1.8405945050323513
200807,2,139.0,-0.8605501932687623,0.17201763148229388,1.0549599857390046
200807,3,139.0,-0.6156538536228958,0.04357021143352244,1.9360861254444288
200807,4,140.0,-0.4552005396725704,0.014082299153448613,1.276520695559824
200807,5,139.0,-0.2898232332806348,0.11505738436317438,1.5806535418278358
200807,6,139.0,-0.10264043610019472,-0.06205091998007119,-5.6802094630687066
200807,7,140.0,0.11365124397307928,-0.06997601512990648,1.3569739594342327
200807,8,139.0,0.4356833186142995,-0.08085139867123683,-2.3073419757011244
200807,9,139.0,0.9182384435396466,-0.0028298547684289877,-1.6526989680982225
200807,10,140.0,2.101984342184302,0.0071122639352214495,-10.189072175601462
200807,high_low,,,0.06799280348175103,-12.029666680633813
200808,1,141.0,-1.3090677496210998,-0.08511203024784336,-0.6594539771839751
200808,2,141.0,-0.8745315337409069,0.08088751349461712,4.501425213295713
200808,3,141.0,-0.6394587334969773,0.1110900698023129,0.11082561834786395
200808,4,141.0,-0.4556907181288172,0.18370046854793193,0.032566491218456416
200808,5,141.0,-0.2975305803005709,0.06675523463615457,-3.3259857756937916
200808,6,140.0,-0.09873035629411242,0.17027374583492644,-4.62492641434954
200808,7,141.0,0.11921751802670638,0.12765840073336363,7.246846076463635
200808,8,141.0,0.4435184409327679,0.0045713297771100515,-2.7920907554839
200808,9,141.0,0.9314096589881931,-0.15747311075207698,5.478588174404531
200808,10,141.0,2.1820984575469042,-0.5002464932788468,-0.7340685410043148
200808,high_low,,,-0.4151344630310035,-0.07461456382033971
200809,1,142.0,-1.3554908633872544,-0.0501627064327217,-2.5480732810779827
200809,2,142.0,-0.8734809235693162,0.11613093192014595,-1.9636915503990244
200809,3,142.0,-0.6139190557387548,0.0743708120266313,-3.4001284968468197
200809,4,142.0,-0.425391151436587,0.10103433097591939,-10.433187198099247
200809,5,142.0,-0.27666112491529443,0.06890636791541417,-0.7145048053340859
200809,6,141.0,-0.08523445829014772,-0.029359783868648494,2.9205554397431053
200809,7,142.0,0.12454549265142827,0.13860939459537505,-1.5099494169626275
200809,8,142.0,0.4095074438423243,0.030305209614109787,1.5389051232926623
200809,9,142.0,0.9281358324089705,-0.13100474427496933,0.8959214638529976
200809,10,142.0,2.174510060081062,-0.2260294245142046,3.1042281898890036
200809,high_low,,,-0.1758667180814829,5.652301470966986
200810,1,143.0,-1.3651728731447683,-0.15153993812692843,4.514451792873441
200810,2,142.0,-0.8963630533770697,-0.09653092294529199,1.344284877909093
200810,3,142.0,-0.6146470925715555,0.09278441570163982,0.55538749473705
200810,4,142.0,-0.3964563591091591,-0.1557167352963268,-2.757191619344227
200810,5,143.0,-0.23771738963344163,0.00960953199751943,0.9101359878440196
200810,6,142.0,-0.08595740424172237,-0.042460194193915245,-0.06906743017065942
200810,7,142.0,0.11415826529285214,0.07164212863004922,1.654951561310768
200810,8,142.0,0.409007868652535,0.022524374320574397,-4.33325756741192
200810,9,142.0,0.9196001361372389,0.2289223015117221,0.5317231096769294
200810,10,143.0,2.141866936620338,-0.16240696455706935,0.20493625790939213
200810,high_low,,,-0.010867026430140925,-4.309515534964048
200811,1,143.0,-1.4843931565189081,0.31257457639234637,0.8935884997867047
200811,2,142.0,-0.9115973290112802,0.18940410685517747,0.9838912811280732
200811,3,142.0,-0.6243666239501878,0.11966905145121219,0.6435009151687059
200811,4,143.0,-0.42606977538477536,0.14361806313443617,0.25066938397700134
200811,5,142.0,-0.2510316519709327,0.004586916494997045,-2.445402718002457
200811,6,142.0,-0.05601218956767483,0.021961135566350407,0.636019023242265
200811,7,143.0,0.19619063280370821,-0.17160312971596467,-0.40473014744295266
200811,8,142.0,0.5083791428675982,-0.19461652229503487,-13.498192710086103
200811,9,142.0,0.9871538245564073,-0.0795443103131119,-1.3596017101492885
200811,10,143.0,2.017676412898144,-0.3608446857300512,-0.7576794967840254
200811,high_low,,,-0.6734192621223976,-1.6512679965707302
200812,1,145.0,-1.4444109941419996,0.07131708028799884,0.842627519677382
200812,2,145.0,-0.8824672913870094,0.10748854761637466,2.3370200085804247
200812,3,145.0,-0.6131309811554949,-0.11923571188946705,-44.49500339412745
200812,4,144.0,-0.41002438445744993,-0.1051201456974172,1.2877175221139447
200812,5,145.0,-0.22443878217068378,-0.03826744493211752,0.4590197230518713
200812,6,145.0,-0.04890682833996184,-0.05939838203847728,5.221838180021665
200812,7,144.0,0.1607752768187447,-0.05320110328250642,-6.008134580268742
200812,8,145.0,0.4639910046423695,0.04572765387705207,-1.2930505020217353
200812,9,145.0,0.9213291781600181,-0.013476454133720984,-1.641955282552089
200812,10,145.0,2.0907305345890546,-0.1176267488918844,-0.40343129755622675
200812,high_low,,,-0.18894382917988323,-1.246058817233609
200901,1,147.0,-1.3690446535118848,0.3395541877870665,-0.3667964796971511
200901,2,147.0,-0.8406386585663368,0.24681168613496454,-0.46432333003640447
200901,3,146.0,-0.5793443950674374,0.2038475809430322,-0.07231554411568103
200901,4,147.0,-0.38547536067900917,0.07426245181834991,-0.25074155981014723
200901,5,147.0,-0.21351959919804675,0.26268810883264526,-1.377838234306909
200901,6,146.0,-0.08366367761743343,-0.13692295457469572,-1.1069734148240915
200901,7,147.0,0.11539433065181562,0.004306416825125122,1.3230504962625078
200901,8,146.0,0.41670251424625787,-0.2519352598234376,-5.724457285597862
200901,9,147.0,0.857763145938044,-0.22378959302678497,-1.2109586658935405
200901,10,147.0,2.08593099307145,-0.46221891929788866,-1.7895993747771477
200901,high_low,,,-0.8017731070849552,-1.4228028950799967
200902,1,148.0,-1.5051067225330148,0.24330584398020197,-18.82437762588839
